post_id,title,url,category,category_name,tags,keywords,meta_title,meta_description,search_intent,primary_keyword,secondary_keywords,duplicate_risk,recommended_cluster,recommended_pillar,title_needs_fix,meta_needs_fix,internal_link_targets,merge_candidate,keep_status,recommended_title,recommended_meta_description,seo_priority,factcheck_needed,sc_impressions,sc_clicks,sc_ctr,sc_average_position
2026-08-14-housing-auto-189ec3,"혼자 사는 직장인, 이사/대청소 앞둔 대형 폐기물 처리! 비용 아끼고 깔끔하게 끝내는 현실 가이드",https://honsamnote.co.kr/blog/2026-08-14-housing-auto-189ec3/,housing,주거·계약·이사,대형 폐기물; 폐가전; 가구 버리기; 이사 준비; 대청소; 1인 가구 살림; 비용 절약,대형 폐기물 버리는 법; 폐가전 무료 수거; 이사 대형 쓰레기; 1인 가구 가구 버리기; 혼자 사는 직장인 폐기물,"혼자 사는 직장인, 이사/대청소 앞둔 대형 폐기물 처리! 비용 아끼고 깔끔하게 끝내는 현실 가이드 | 혼삶노트","혼자 사는 직장인이 이사나 대청소를 앞두고 대형 가구, 가전 처리에 막막하다면? 돈 아끼고 스트레스 없이 대형 폐기물을 처리하는 현실적인 방법을 단계별로 안내합니다.",비용형,대형 폐기물 버리는 법,폐가전 무료 수거; 이사 대형 쓰레기; 1인 가구 가구 버리기; 혼자 사는 직장인 폐기물,낮음,이사 준비,예,예,아니오,2026-07-30-housing-42; 2026-08-01-housing-auto-e11fd3; 2026-08-05-housing-auto-f0090f; 2026-08-06-housing-auto-1a9827; 2026-08-07-housing-auto-0bc6a2; 2026-07-30-housing-45,아니오,유지,대형 폐기물 버리는 법 비용 정리,"대형 폐기물 처리의 가장 기본적이면서도 현실적인 방법은 **""지자체 대형폐기물 스티커 구매 후 배출""**입니다.",80,예,,,,
2026-07-30-food-10,"퇴근 후 요리 스트레스 줄여줄 1인 가구 필수템, 식재료 소분과 냉동 보관 완벽 가이드",https://honsamnote.co.kr/blog/2026-07-30-food-10/,food,혼밥·식재료 관리,1인 가구; 혼밥; 식재료 관리; 냉동 보관; 소분,1인 가구 식재료; 소분 보관; 냉동 보관법; 혼밥 요리; 식비 절약,"퇴근 후 요리 스트레스 줄여줄 1인 가구 필수템, 식재료 소분과 냉동 보관 완벽 가이드 | 혼삶노트",혼자 산 지 1~5년 차 직장인을 위한 현실적인 식재료 관리법. 식재료를 버리지 않고 효율적으로 사용하는 소분과 냉동 보관의 모든 것을 알려드립니다. 시간과 돈을 아끼는 현명한 혼밥 생활을 시작해보세요.,문제해결형,1인 가구 식재료,소분 보관; 냉동 보관법; 혼밥 요리; 식비 절약,낮음,냉동·소분,아니오,예,아니오,2026-08-01-food-auto-976f1b; 2026-08-03-food-auto-b8f8a0; 2026-08-08-food-auto-89ea49; 2026-08-04-food-auto-c6481a; 2026-08-06-food-auto-3a64d3; 2026-08-06-food-auto-b02493,아니오,유지,1인 가구 식재료 해결 방법,혼자 사는 사람에게 식재료 소분과 냉동 보관은 선택이 아닌 필수입니다.,77,아니오,,,,
2026-07-30-housing-47,"원룸/오피스텔 고장났나요? 혼자 끙끙 앓지 말고, 집주인에게 스마트하게 수리 요청하는 법",https://honsamnote.co.kr/blog/2026-07-30-housing-47/,housing,주거·계약·이사,원룸생활; 자취팁; 주거정보; 집주인; 수리요청; 임대차,집주인수리책임; 임대차계약; 자취생수리; 원룸관리; 주택임대차,"원룸/오피스텔 고장났나요? 혼자 끙끙 앓지 말고, 집주인에게 스마트하게 수리 요청하는 법 | 혼삶노트","혼자 사는 원룸/오피스텔에 문제가 생겼을 때, 집주인에게 수리를 요청하는 것이 부담스러웠나요? 혼자 끙끙 앓지 말고, 스마트하게 문제를 해결하는 실질적인 방법을 알려드립니다. 시간과 돈을 아끼는 현명한 자취생을 위한 필수 가이드.",질문형,집주인수리책임,임대차계약; 자취생수리; 원룸관리; 주택임대차,낮음,집주인 문제,아니오,예,아니오,2026-07-31-housing-71; 2026-08-04-housing-auto-e8de0c; 2026-08-06-housing-auto-5c27e6; 2026-08-06-housing-auto-778093; 2026-08-10-housing-auto-4bca9b; 2026-07-30-housing-46,아니오,유지,집주인수리책임 알아보기,대부분의 원룸이나 오피스텔에서 발생하는 주요,77,아니오,,,,
2026-07-30-lifestyle-65,"혼자 사는 내가 갑자기 아플 때, 망설임 없이 도움을 요청하고 돌봐줄 사람 찾는 실전 가이드",https://honsamnote.co.kr/blog/2026-07-30-lifestyle-65/,lifestyle,관계·고립·생활 리듬,1인 가구; 아플 때; 비상연락망; 도움 요청; 관계 최적화; 생활 가이드,1인 가구 아플 때; 혼자 살 때 아프면; 비상 연락망; 도움 받는 법; 관계 관리; 직장인 생활팁,"혼자 사는 내가 갑자기 아플 때, 망설임 없이 도움을 요청하고 돌봐줄 사람 찾는 실전 가이드 | 혼삶노트","혼자 살면서 몸이 아플 때 막막함을 느끼나요? 이 글은 1인 가구의 아픈 상황을 현실적으로 묘사하고, 미리 준비해두면 좋을 연락망 구축법과 실제 도움 요청 가이드를 제시합니다. 이제 아플 때 혼자 감당하지 마세요.",문제해결형,1인 가구 아플 때,혼자 살 때 아프면; 비상 연락망; 도움 받는 법; 관계 관리; 직장인 생활팁,낮음,관계 관리,예,예,아니오,2026-08-10-lifestyle-auto-1dd1a3; 2026-08-01-lifestyle-auto-976633; 2026-08-03-lifestyle-auto-7c20c0; 2026-08-04-lifestyle-auto-fd9e87; 2026-08-06-lifestyle-auto-7d8463; 2026-08-06-lifestyle-auto-dd68b0,아니오,유지,1인 가구 아플 때 해결 방법,혼자 살면서 아플 때는 '혼자 힘으로 버틴다'는 생각을 내려놓는 것이 첫 번째 단계입니다.,77,아니오,,,,
2026-07-30-safety-38,"퇴근 후 쌓이는 택배 송장, 개인정보 노출 없이 안전하게 버리는 확실한 방법",https://honsamnote.co.kr/blog/2026-07-30-safety-38/,safety,안전·응급상황,1인 가구; 개인정보 보호; 택배; 안전; 생활 팁; 송장 파기,택배 개인정보; 송장 처리; 개인정보 유출 방지; 혼자 사는 직장인; 택배 버리기,"퇴근 후 쌓이는 택배 송장, 개인정보 노출 없이 안전하게 버리는 확실한 방법 | 혼삶노트","혼자 사는 직장인에게 택배는 필수품이지만, 송장 속 개인정보 노출은 늘 불안합니다. 이 글은 택배 송장을 안전하고 효율적으로 파기하여 개인정보 유출을 막는 현실적인 방법을 안내합니다.",방법형,택배 개인정보,송장 처리; 개인정보 유출 방지; 혼자 사는 직장인; 택배 버리기,낮음,안전·응급상황 기타,예,예,아니오,2026-08-08-safety-auto-55b509; 2026-08-01-safety-auto-4f0708; 2026-08-08-safety-auto-9834c4; 2026-07-30-safety-36; 2026-08-05-safety-auto-9a8ad6; 2026-08-06-safety-auto-21374d,아니오,유지,택배 개인정보 방법,"택배 송장에 담긴 개인정보는 유출될 경우 심각한 범죄로 이어질 수 있으므로, 반드시 완벽하게 파기해야 합니다.",77,아니오,,,,
2026-07-31-housing-71,"혼자 사는 집 고장! 집주인이 수리 미룰 때, 내 돈 아끼는 현실적인 해결 순서",https://honsamnote.co.kr/blog/2026-07-31-housing-71/,housing,주거·계약·이사,주거; 임대차; 집수리; 1인 가구; 직장인; 생활꿀팁,집주인 수리; 임대차 수리; 보일러 고장; 임대차 분쟁; 전세 월세,"혼자 사는 집 고장! 집주인이 수리 미룰 때, 내 돈 아끼는 현실적인 해결 순서 | 혼삶노트",혼자 사는 집에 갑자기 고장이? 집주인이 수리를 미뤄 답답한 1인 가구를 위한 현실적인 대응법을 알려드립니다. 내 돈 아끼면서 문제 해결하는 단계별 가이드.,문제해결형,집주인 수리,임대차 수리; 보일러 고장; 임대차 분쟁; 전세 월세,낮음,집주인 문제,아니오,예,아니오,2026-08-10-housing-auto-4bca9b; 2026-08-06-housing-auto-5c27e6; 2026-07-30-housing-47; 2026-08-04-housing-auto-e8de0c; 2026-08-06-housing-auto-778093; 2026-08-01-housing-auto-abec0f,아니오,유지,집주인 수리 해결 방법,갑작스러운 주택 문제로 당황스러우시죠?,77,예,,,,
2026-08-01-lifestyle-auto-976633,"1인 가구 직장인, '혼자라서 시간 많지?' 오해에 지쳤다면? 퇴근 후 내 시간 지키는 현명한 거절법",https://honsamnote.co.kr/blog/2026-08-01-lifestyle-auto-976633/,lifestyle,관계·고립·생활 리듬,1인 가구; 직장인; 관계 관리; 시간 관리; 생활 리듬; 거절법; 경계 설정,1인 가구 거절; 혼자 사는 시간; 직장인 시간 관리; 관계 스트레스; 생활 최적화; 경계 설정,"1인 가구 직장인, '혼자라서 시간 많지?' 오해에 지쳤다면? 퇴근 후 내 시간 지키는 현명한 거절법 | 혼삶노트","혼자 사는 당신, 퇴근 후나 주말에 쏟아지는 친구/가족의 갑작스러운 부탁에 소중한 시간을 뺏기고 지치셨나요? '혼자라서 시간 많다'는 오해를 풀고, 내 생활 리듬을 지키는 현실적인 거절 노하우를 알려드립니다.",질문형,1인 가구 거절,혼자 사는 시간; 직장인 시간 관리; 관계 스트레스; 생활 최적화; 경계 설정,낮음,관계 관리,예,예,예,2026-08-06-lifestyle-auto-7d8463; 2026-08-03-lifestyle-auto-7c20c0; 2026-08-04-lifestyle-auto-fd9e87; 2026-08-06-lifestyle-auto-dd68b0; 2026-07-30-lifestyle-61; 2026-08-03-lifestyle-auto-06c5e8,아니오,유지,1인 가구 거절 알아보기,가장 먼저 기억하세요.,77,아니오,,,,
2026-08-01-lifestyle-auto-ab470f,"혼자 사는 직장인, 새로운 인연 찾기가 막막하다면? 데이팅 앱 vs. 오프라인 모임, 나에게 맞는 선택 기준",https://honsamnote.co.kr/blog/2026-08-01-lifestyle-auto-ab470f/,lifestyle,관계·고립·생활 리듬,관계; 고립; 생활 리듬; 데이팅; 인간관계; 시간관리,1인 가구 연애; 데이팅 앱; 오프라인 모임; 직장인 연애; 혼자 사는 사람 관계; 효율적인 인연 찾기,"혼자 사는 직장인, 새로운 인연 찾기가 막막하다면? 데이팅 앱 vs. 오프라인 모임, 나에게 맞는 선택 기준 | 혼삶노트","바쁜 1인 가구 직장인이 새로운 인연을 만나는 현실적인 방법을 찾고 있다면? 온라인 데이팅 앱과 오프라인 모임의 장단점을 비교하고, 당신의 성향과 라이프스타일에 맞는 최적의 선택 기준을 제시합니다.",질문형,1인 가구 연애,데이팅 앱; 오프라인 모임; 직장인 연애; 혼자 사는 사람 관계; 효율적인 인연 찾기,낮음,관계 관리,예,예,예,2026-08-03-lifestyle-auto-7c20c0; 2026-08-06-lifestyle-auto-7d8463; 2026-08-06-lifestyle-auto-dd68b0; 2026-08-01-lifestyle-auto-976633; 2026-08-04-lifestyle-auto-fd9e87; 2026-08-04-lifestyle-auto-8920c5,아니오,유지,1인 가구 연애 알아보기,"혼자 사는 직장인에게 새로운 인연을 찾기 위한 길은 크게 온라인 데이팅 앱과 오프라인 모임(동호회, 취미 클래스 등)으로 나뉩니다.",77,아니오,,,,
2026-08-01-safety-auto-4f0708,"혼자 사는 당신, 늦은 밤 갑자기 정전될 때? 당황하지 않고 안전하게 대처하는 현실적인 방법",https://honsamnote.co.kr/blog/2026-08-01-safety-auto-4f0708/,safety,안전·응급상황,안전; 비상상황; 정전대비; 1인가구안전; 생활꿀팁,1인 가구 정전; 혼자 사는 집 정전; 정전 대처법; 안전하게 정전; 정전 시 행동 요령,"혼자 사는 당신, 늦은 밤 갑자기 정전될 때? 당황하지 않고 안전하게 대처하는 현실적인 방법 | 혼삶노트","혼자 사는 집에 갑자기 정전이 발생했을 때, 당황하지 않고 안전을 확보하며 문제를 해결하는 현실적인 대처 순서를 안내합니다.",질문형,1인 가구 정전,혼자 사는 집 정전; 정전 대처법; 안전하게 정전; 정전 시 행동 요령,낮음,안전·응급상황 기타,예,예,아니오,2026-07-30-safety-38; 2026-08-08-safety-auto-55b509; 2026-08-06-safety-auto-21374d; 2026-08-07-safety-auto-7d0e1d; 2026-08-07-safety-auto-7d89fc; 2026-08-08-safety-auto-9834c4,아니오,유지,1인 가구 정전 알아보기,혼자 사는 집에 정전이 발생했을 때는 **무엇보다,77,예,,,,
2026-08-03-cleaning-auto-d96324,"혼자 사는 직장인, 퇴근 후 지저분한 바닥? 로봇청소기 vs 무선청소기, 후회 없는 선택 기준",https://honsamnote.co.kr/blog/2026-08-03-cleaning-auto-d96324/,cleaning,청소·세탁·집안일,1인 가구; 청소 가전; 로봇청소기; 무선청소기; 살림 팁; 집안일,1인 가구 청소기; 로봇청소기 추천; 무선청소기 추천; 원룸 청소; 시간 절약 청소; 효율적인 청소,"혼자 사는 직장인, 퇴근 후 지저분한 바닥? 로봇청소기 vs 무선청소기, 후회 없는 선택 기준 | 혼삶노트","바쁜 1인 가구 직장인, 퇴근 후 쌓이는 바닥 먼지와 매일 청소해야 하는 고민? 로봇청소기와 무선청소기 중 당신에게 딱 맞는 청소 가전을 고르는 현실적인 판단 기준을 제시합니다.",질문형,1인 가구 청소기,로봇청소기 추천; 무선청소기 추천; 원룸 청소; 시간 절약 청소; 효율적인 청소,낮음,청소도구·시간절약,아니오,예,예,2026-07-31-cleaning-79; 2026-08-06-cleaning-auto-858326; 2026-07-30-cleaning-32; 2026-08-05-products-auto-7a3772; 2026-07-30-products-52; 2026-08-07-cleaning-auto-21d8af,아니오,유지,1인 가구 청소기 알아보기,"바쁜 직장인 1인 가구라면, 당신의 라이프스타일과 주거 공간의 특성에 따라 최적의 청소 도구는 명확히 달라집니다.",77,아니오,,,,
2026-08-03-food-auto-b8f8a0,"1인 가구 직장인, 신선한 고기·생선 한 팩이 부담될 때? 버리지 않고 맛있게 즐기는 구매부터 소분, 냉동 보관까지의 현실적인 루틴",https://honsamnote.co.kr/blog/2026-08-03-food-auto-b8f8a0/,food,혼밥·식재료 관리,1인 가구; 혼밥; 식재료 관리; 고기 보관; 생선 보관; 냉동 보관; 식재료 낭비,1인 가구 고기; 혼자 생선; 식재료 소분; 냉동 보관 팁; 신선육 구매,"1인 가구 직장인, 신선한 고기·생선 한 팩이 부담될 때? 버리지 않고 맛있게 즐기는 구매부터 소분, 냉동 보관까지의 현실적인 루틴 | 혼삶노트","혼자 사는 직장인을 위한 신선한 고기·생선 구매, 소분, 냉동 보관 팁. 낭비 없이 맛있게 즐기는 효율적인 생활 루틴을 제시합니다.",질문형,1인 가구 고기,혼자 생선; 식재료 소분; 냉동 보관 팁; 신선육 구매,낮음,냉동·소분,아니오,예,아니오,2026-07-30-food-10; 2026-08-08-food-auto-89ea49; 2026-08-09-food-auto-937ea1; 2026-08-01-food-auto-976f1b; 2026-08-06-food-auto-3a64d3; 2026-08-09-food-auto-e39c1f,아니오,유지,1인 가구 고기 알아보기,혼자 산다고 해서 신선한 고기나 생선을 포기할 필요는 없습니다.,77,아니오,,,,
2026-08-03-storage-auto-747118,"1인 가구 직장인, 좁은 주방 '가끔 쓰는 소형 가전' 공간만 차지한다면? '이것'부터 확인하고 똑똑하게 수납하는 법",https://honsamnote.co.kr/blog/2026-08-03-storage-auto-747118/,storage,좁은 집과 수납,1인 가구; 좁은 집; 주방 수납; 소형 가전; 공간 활용,1인 가구 주방 정리; 소형 가전 수납; 좁은 주방 효율화; 주방 공간 활용; 가전제품 정리,"1인 가구 직장인, 좁은 주방 '가끔 쓰는 소형 가전' 공간만 차지한다면? '이것'부터 확인하고 똑똑하게 수납하는 법 | 혼삶노트","좁은 주방에서 공간만 차지하는 소형 가전들, 어떻게 정리해야 할지 막막한 1인 가구 직장인을 위한 현실적인 수납 가이드를 제시합니다. 불필요한 구매를 줄이고, 효율적으로 주방을 사용하는 방법을 알아보세요.",질문형,1인 가구 주방 정리,소형 가전 수납; 좁은 주방 효율화; 주방 공간 활용; 가전제품 정리,낮음,주방 수납,아니오,예,예,2026-08-06-storage-auto-ae69e9; 2026-08-09-storage-auto-b05c4f; 2026-08-08-storage-auto-55b81f; 2026-08-14-storage-auto-fcf546; 2026-08-07-storage-auto-3c236f; 2026-08-08-storage-auto-9dbb87,아니오,유지,1인 가구 주방 정리 알아보기,"좁은 주방의 소형 가전 수납 문제, 답은 의외로 간단합니다.",77,아니오,,,,
2026-08-04-cleaning-auto-0b0c02,"혼자 사는 당신, 퇴근 후 밟히는 끈적한 바닥? 좁은 원룸 물걸레 청소, 딱 10분이면 충분합니다!",https://honsamnote.co.kr/blog/2026-08-04-cleaning-auto-0b0c02/,cleaning,청소·세탁·집안일,물걸레청소; 원룸청소; 1인가구청소; 바닥청소; 청소루틴,혼자사는직장인; 물걸레 청소; 원룸 바닥; 청소 시간 절약; 끈적임 제거,"혼자 사는 당신, 퇴근 후 밟히는 끈적한 바닥? 좁은 원룸 물걸레 청소, 딱 10분이면 충분합니다! | 혼삶노트","퇴근 후 끈적하고 찝찝한 원룸 바닥, 걸레질만으로 부족하셨나요? 1인 가구에 최적화된 물걸레 청소법으로 깨끗하고 쾌적한 바닥을 딱 10분 만에 만드는 현실적인 가이드를 알려드립니다.",질문형,혼자사는직장인,물걸레 청소; 원룸 바닥; 청소 시간 절약; 끈적임 제거,낮음,청소도구·시간절약,아니오,예,아니오,2026-07-30-cleaning-25; 2026-07-31-cleaning-79; 2026-08-03-cleaning-auto-d96324; 2026-08-05-cleaning-auto-b9c84f; 2026-08-06-cleaning-auto-858326; 2026-08-07-cleaning-auto-40f096,아니오,유지,혼자사는직장인 알아보기,"좁은 원룸 바닥의 끈적임과 먼지, 그리고 그로 인한 불쾌함은 **진공청소 후 물걸레 청소를 주기적으로 병행해야만 완전히 해결**됩니다.",77,아니오,,,,
