id,post_id,url,title,risk_level,claim,claim_type,current_value,verification_required,verification_status,recommended_action,source_required,source_used,checked_date
346,2026-08-01-cost-auto-4a41b3,https://honsamnote.co.kr/blog/2026-08-01-cost-auto-4a41b3/,"혼자 사는 직장인, 빨래 쌓일 때마다 한숨 나온다면? 코인 세탁방 vs. 미니 세탁기, 후회 없는 선택 가이드",P2,예시: 주 1회 이용， 회당 8，000원 (세탁 4천원， 건조 4천원) → 월 32，000원 미니 세탁기 구매 시: 초기 구매 비용 + 설치 비용 (없을 수도 있음) + 월별 전기/수도 요금 증가분 (크지 않음) + 유지 보수 및 고장 수리 비용.,가격,"32,000원 ",yes,NEEDS_EXTERNAL_VERIFICATION,"수치·가격 변동 여부 확인. 확인 불가 시 ""이용 전 최신 정보 확인 필요"" 안내 추가",공공기관·제조사·서비스 공식 페이지,,
347,2026-08-01-cost-auto-4a41b3,https://honsamnote.co.kr/blog/2026-08-01-cost-auto-4a41b3/,"혼자 사는 직장인, 빨래 쌓일 때마다 한숨 나온다면? 코인 세탁방 vs. 미니 세탁기, 후회 없는 선택 가이드",P2,예시: 30만원짜리 세탁기 구매， 한 달에 4번 사용 시， 초기 비용을 1년(12개월)으로 나눠보면 월 약 25，000원에 기본 전기/수도 요금 추가.,가격,"25,000원에",yes,NEEDS_EXTERNAL_VERIFICATION,"수치·가격 변동 여부 확인. 확인 불가 시 ""이용 전 최신 정보 확인 필요"" 안내 추가",공공기관·제조사·서비스 공식 페이지,,
348,2026-08-01-cost-auto-4a41b3,https://honsamnote.co.kr/blog/2026-08-01-cost-auto-4a41b3/,"혼자 사는 직장인, 빨래 쌓일 때마다 한숨 나온다면? 코인 세탁방 vs. 미니 세탁기, 후회 없는 선택 가이드",P2,비용·시간·주의사항 코인 세탁방: 비용: 세탁 3，000~6，000원， 건조 3，000~5，000원 (회당 총 6，000~11，000원 수준).,가격,"6,000원,",yes,NEEDS_EXTERNAL_VERIFICATION,"수치·가격 변동 여부 확인. 확인 불가 시 ""이용 전 최신 정보 확인 필요"" 안내 추가",공공기관·제조사·서비스 공식 페이지,,
349,2026-08-01-cost-auto-4a41b3,https://honsamnote.co.kr/blog/2026-08-01-cost-auto-4a41b3/,"혼자 사는 직장인, 빨래 쌓일 때마다 한숨 나온다면? 코인 세탁방 vs. 미니 세탁기, 후회 없는 선택 가이드",P2,비용·시간·주의사항 코인 세탁방: 비용: 세탁 3，000~6，000원， 건조 3，000~5，000원 (회당 총 6，000~11，000원 수준).,가격,"5,000원 ",yes,NEEDS_EXTERNAL_VERIFICATION,"수치·가격 변동 여부 확인. 확인 불가 시 ""이용 전 최신 정보 확인 필요"" 안내 추가",공공기관·제조사·서비스 공식 페이지,,
350,2026-08-01-cost-auto-4a41b3,https://honsamnote.co.kr/blog/2026-08-01-cost-auto-4a41b3/,"혼자 사는 직장인, 빨래 쌓일 때마다 한숨 나온다면? 코인 세탁방 vs. 미니 세탁기, 후회 없는 선택 가이드",P2,비용·시간·주의사항 코인 세탁방: 비용: 세탁 3，000~6，000원， 건조 3，000~5，000원 (회당 총 6，000~11，000원 수준).,가격,"11,000원 ",yes,NEEDS_EXTERNAL_VERIFICATION,"수치·가격 변동 여부 확인. 확인 불가 시 ""이용 전 최신 정보 확인 필요"" 안내 추가",공공기관·제조사·서비스 공식 페이지,,
351,2026-08-01-cost-auto-4a41b3,https://honsamnote.co.kr/blog/2026-08-01-cost-auto-4a41b3/,"혼자 사는 직장인, 빨래 쌓일 때마다 한숨 나온다면? 코인 세탁방 vs. 미니 세탁기, 후회 없는 선택 가이드",P2,예시: 30만원짜리 세탁기 구매， 한 달에 4번 사용 시， 초기 비용을 1년(12개월)으로 나눠보면 월 약 25，000원에 기본 전기/수도 요금 추가.,통계,약 25,yes,NEEDS_EXTERNAL_VERIFICATION,"수치·가격 변동 여부 확인. 확인 불가 시 ""이용 전 최신 정보 확인 필요"" 안내 추가",공공기관·제조사·서비스 공식 페이지,,
352,2026-08-01-cost-auto-8e14b1,https://honsamnote.co.kr/blog/2026-08-01-cost-auto-8e14b1/,"혼자 사는 직장인, 대용량 생필품/식료품, 사야 할까? 말아야 할까? 내게 맞는 구매 기준 3단계",P2,비용·시간·주의사항 비용: 대용량 구매는 품목에 따라 단위 가격을 최대 20~30%까지 절약할 수 있습니다.,통계,30%,yes,NEEDS_EXTERNAL_VERIFICATION,"수치·가격 변동 여부 확인. 확인 불가 시 ""이용 전 최신 정보 확인 필요"" 안내 추가",공공기관·제조사·서비스 공식 페이지,,
353,2026-08-01-cost-auto-8e14b1,https://honsamnote.co.kr/blog/2026-08-01-cost-auto-8e14b1/,"혼자 사는 직장인, 대용량 생필품/식료품, 사야 할까? 말아야 할까? 내게 맞는 구매 기준 3단계",P2,몇 번 쓰지도 않았는데 유통기한이 임박하거나， 냉장고나 수납장 한 칸을 통째로 차지해 다른 물건 놓을 공간이 없어 당황합니다.,식품,유통기한,yes,NEEDS_EXTERNAL_VERIFICATION,"수치·가격 변동 여부 확인. 확인 불가 시 ""이용 전 최신 정보 확인 필요"" 안내 추가",공공기관·제조사·서비스 공식 페이지,,
354,2026-08-01-cost-auto-8e14b1,https://honsamnote.co.kr/blog/2026-08-01-cost-auto-8e14b1/,"혼자 사는 직장인, 대용량 생필품/식료품, 사야 할까? 말아야 할까? 내게 맞는 구매 기준 3단계",P2,유통기한/소비기한: 제품 포장지의 유통기한 또는 소비기한을 확인하고， 내 소비 속도와 비교해 유통기한 내에 모두 소진할 수 있는지 판단하세요.,식품,소비기한,yes,NEEDS_EXTERNAL_VERIFICATION,"수치·가격 변동 여부 확인. 확인 불가 시 ""이용 전 최신 정보 확인 필요"" 안내 추가",공공기관·제조사·서비스 공식 페이지,,
355,2026-08-01-cost-auto-aa6f9d,https://honsamnote.co.kr/blog/2026-08-01-cost-auto-aa6f9d/,"혼자 사는 직장인, 큰돈 드는 가전·가구! 새것 vs 중고 vs 렌탈, 내게 맞는 선택 기준 3가지",P2,예를 들어， '냉장고는 최대 50만원， 세탁기는 최대 30만원' 식으로요.,가격,50만원,yes,NEEDS_EXTERNAL_VERIFICATION,"수치·가격 변동 여부 확인. 확인 불가 시 ""이용 전 최신 정보 확인 필요"" 안내 추가",공공기관·제조사·서비스 공식 페이지,,
356,2026-08-01-cost-auto-aa6f9d,https://honsamnote.co.kr/blog/2026-08-01-cost-auto-aa6f9d/,"혼자 사는 직장인, 큰돈 드는 가전·가구! 새것 vs 중고 vs 렌탈, 내게 맞는 선택 기준 3가지",P2,예를 들어， '냉장고는 최대 50만원， 세탁기는 최대 30만원' 식으로요.,가격,30만원,yes,NEEDS_EXTERNAL_VERIFICATION,"수치·가격 변동 여부 확인. 확인 불가 시 ""이용 전 최신 정보 확인 필요"" 안내 추가",공공기관·제조사·서비스 공식 페이지,,
357,2026-08-01-cost-auto-aa6f9d,https://honsamnote.co.kr/blog/2026-08-01-cost-auto-aa6f9d/,"혼자 사는 직장인, 큰돈 드는 가전·가구! 새것 vs 중고 vs 렌탈, 내게 맞는 선택 기준 3가지",P2,다만， 운반 및 설치 비용(5~15만원 이상)은 별도로 고려해야 합니다.,가격,15만원,yes,NEEDS_EXTERNAL_VERIFICATION,"수치·가격 변동 여부 확인. 확인 불가 시 ""이용 전 최신 정보 확인 필요"" 안내 추가",공공기관·제조사·서비스 공식 페이지,,
358,2026-08-01-cost-auto-aa6f9d,https://honsamnote.co.kr/blog/2026-08-01-cost-auto-aa6f9d/,"혼자 사는 직장인, 큰돈 드는 가전·가구! 새것 vs 중고 vs 렌탈, 내게 맞는 선택 기준 3가지",P2,렌탈 서비스: 월 1만원부터 수십만 원까지 다양하며， 약정 기간(보통 3~5년) 동안 총 지불액이 새 제품 구매 비용을 초과할 수도 있습니다.,가격,1만원,yes,NEEDS_EXTERNAL_VERIFICATION,"수치·가격 변동 여부 확인. 확인 불가 시 ""이용 전 최신 정보 확인 필요"" 안내 추가",공공기관·제조사·서비스 공식 페이지,,
359,2026-08-01-cost-auto-aa6f9d,https://honsamnote.co.kr/blog/2026-08-01-cost-auto-aa6f9d/,"혼자 사는 직장인, 큰돈 드는 가전·가구! 새것 vs 중고 vs 렌탈, 내게 맞는 선택 기준 3가지",P2,(할인율에 따라 10~30% 절약 가능).,통계,30%,yes,NEEDS_EXTERNAL_VERIFICATION,"수치·가격 변동 여부 확인. 확인 불가 시 ""이용 전 최신 정보 확인 필요"" 안내 추가",공공기관·제조사·서비스 공식 페이지,,
360,2026-08-01-cost-auto-aa6f9d,https://honsamnote.co.kr/blog/2026-08-01-cost-auto-aa6f9d/,"혼자 사는 직장인, 큰돈 드는 가전·가구! 새것 vs 중고 vs 렌탈, 내게 맞는 선택 기준 3가지",P2,중고 제품: 새 제품 가격의 30~70% 수준.,통계,70%,yes,NEEDS_EXTERNAL_VERIFICATION,"수치·가격 변동 여부 확인. 확인 불가 시 ""이용 전 최신 정보 확인 필요"" 안내 추가",공공기관·제조사·서비스 공식 페이지,,
361,2026-08-01-cost-auto-e9d2d3,https://honsamnote.co.kr/blog/2026-08-01-cost-auto-e9d2d3/,"혼자 사는 직장인, 새집 꾸밀 가전·가구, 사야 할까? 빌려야 할까? 후회 없는 결정 가이드",P2,(예: 50만원짜리 세탁기를 5년 사용한다고 가정하면， 월 약 8，300원 + 기타 비용) 렌탈 시: 월 렌탈료 × 의무 사용 기간 + 보증금(있다면) + 추가 비용(초기 설치비 등)을 계산합니다.,가격,50만원,yes,NEEDS_EXTERNAL_VERIFICATION,"수치·가격 변동 여부 확인. 확인 불가 시 ""이용 전 최신 정보 확인 필요"" 안내 추가",공공기관·제조사·서비스 공식 페이지,,
362,2026-08-01-cost-auto-e9d2d3,https://honsamnote.co.kr/blog/2026-08-01-cost-auto-e9d2d3/,"혼자 사는 직장인, 새집 꾸밀 가전·가구, 사야 할까? 빌려야 할까? 후회 없는 결정 가이드",P2,(예: 50만원짜리 세탁기를 5년 사용한다고 가정하면， 월 약 8，300원 + 기타 비용) 렌탈 시: 월 렌탈료 × 의무 사용 기간 + 보증금(있다면) + 추가 비용(초기 설치비 등)을 계산합니다.,가격,"8,300원 ",yes,NEEDS_EXTERNAL_VERIFICATION,"수치·가격 변동 여부 확인. 확인 불가 시 ""이용 전 최신 정보 확인 필요"" 안내 추가",공공기관·제조사·서비스 공식 페이지,,
363,2026-08-01-cost-auto-e9d2d3,https://honsamnote.co.kr/blog/2026-08-01-cost-auto-e9d2d3/,"혼자 사는 직장인, 새집 꾸밀 가전·가구, 사야 할까? 빌려야 할까? 후회 없는 결정 가이드",P2,주의사항: 렌탈 계약의 덫: '초기 비용 0원'이라는 문구에 현혹되기보다， 총 렌탈료와 의무 사용 기간， 중도 해지 위약금을 반드시 확인하세요.,가격,0원',yes,NEEDS_EXTERNAL_VERIFICATION,"수치·가격 변동 여부 확인. 확인 불가 시 ""이용 전 최신 정보 확인 필요"" 안내 추가",공공기관·제조사·서비스 공식 페이지,,
365,2026-08-01-housing-auto-e11fd3,https://honsamnote.co.kr/blog/2026-08-01-housing-auto-e11fd3/,"혼자 사는 직장인, 빈집 입주 가전·가구, 새것 vs 중고 vs 렌탈! 내 생활에 맞는 똑똑한 선택 가이드",P2,비용·시간·주의사항 새 제품 구매: 비용: 냉장고 50~150만원， 세탁기 40~100만원， 침대 30~100만원 이상 등 초기 목돈이 크게 필요합니다.,가격,150만원,yes,NEEDS_EXTERNAL_VERIFICATION,"수치·가격 변동 여부 확인. 확인 불가 시 ""이용 전 최신 정보 확인 필요"" 안내 추가",공공기관·제조사·서비스 공식 페이지,,
366,2026-08-01-housing-auto-e11fd3,https://honsamnote.co.kr/blog/2026-08-01-housing-auto-e11fd3/,"혼자 사는 직장인, 빈집 입주 가전·가구, 새것 vs 중고 vs 렌탈! 내 생활에 맞는 똑똑한 선택 가이드",P2,비용·시간·주의사항 새 제품 구매: 비용: 냉장고 50~150만원， 세탁기 40~100만원， 침대 30~100만원 이상 등 초기 목돈이 크게 필요합니다.,가격,100만원,yes,NEEDS_EXTERNAL_VERIFICATION,"수치·가격 변동 여부 확인. 확인 불가 시 ""이용 전 최신 정보 확인 필요"" 안내 추가",공공기관·제조사·서비스 공식 페이지,,
367,2026-08-01-housing-auto-e11fd3,https://honsamnote.co.kr/blog/2026-08-01-housing-auto-e11fd3/,"혼자 사는 직장인, 빈집 입주 가전·가구, 새것 vs 중고 vs 렌탈! 내 생활에 맞는 똑똑한 선택 가이드",P2,렌탈 서비스 이용: 비용: 월 렌탈료는 품목과 기간에 따라 다르지만， 냉장고 월 2~5만원， 세탁기 월 1.5~4만원 수준입니다.,가격,5만원,yes,NEEDS_EXTERNAL_VERIFICATION,"수치·가격 변동 여부 확인. 확인 불가 시 ""이용 전 최신 정보 확인 필요"" 안내 추가",공공기관·제조사·서비스 공식 페이지,,
368,2026-08-01-housing-auto-e11fd3,https://honsamnote.co.kr/blog/2026-08-01-housing-auto-e11fd3/,"혼자 사는 직장인, 빈집 입주 가전·가구, 새것 vs 중고 vs 렌탈! 내 생활에 맞는 똑똑한 선택 가이드",P2,렌탈 서비스 이용: 비용: 월 렌탈료는 품목과 기간에 따라 다르지만， 냉장고 월 2~5만원， 세탁기 월 1.5~4만원 수준입니다.,가격,4만원,yes,NEEDS_EXTERNAL_VERIFICATION,"수치·가격 변동 여부 확인. 확인 불가 시 ""이용 전 최신 정보 확인 필요"" 안내 추가",공공기관·제조사·서비스 공식 페이지,,
369,2026-08-01-housing-auto-e11fd3,https://honsamnote.co.kr/blog/2026-08-01-housing-auto-e11fd3/,"혼자 사는 직장인, 빈집 입주 가전·가구, 새것 vs 중고 vs 렌탈! 내 생활에 맞는 똑똑한 선택 가이드",P2,중고 제품 구매: 비용: 새 제품의 20~50% 수준으로 매우 저렴합니다.,통계,50%,yes,NEEDS_EXTERNAL_VERIFICATION,"수치·가격 변동 여부 확인. 확인 불가 시 ""이용 전 최신 정보 확인 필요"" 안내 추가",공공기관·제조사·서비스 공식 페이지,,
371,2026-08-03-cost-auto-4d199c,https://honsamnote.co.kr/blog/2026-08-03-cost-auto-4d199c/,교통비 비교｜대중교통,P2,꾸준히 사용하면 월 1~2만원 이상 절약 효과를 볼 수 있습니다.,가격,2만원,yes,NEEDS_EXTERNAL_VERIFICATION,"수치·가격 변동 여부 확인. 확인 불가 시 ""이용 전 최신 정보 확인 필요"" 안내 추가",공공기관·제조사·서비스 공식 페이지,,
372,2026-08-03-cost-auto-4d199c,https://honsamnote.co.kr/blog/2026-08-03-cost-auto-4d199c/,교통비 비교｜대중교통,P2,지자체/정부 지원 사업: 특정 지역 거주자나 특정 연령대에 대중교통 할인 혜택을 제공하는 경우가 있습니다.,행정,지원 사업,yes,NEEDS_EXTERNAL_VERIFICATION,"수치·가격 변동 여부 확인. 확인 불가 시 ""이용 전 최신 정보 확인 필요"" 안내 추가",공공기관·제조사·서비스 공식 페이지,,
373,2026-08-04-cost-auto-7e7d88,https://honsamnote.co.kr/blog/2026-08-04-cost-auto-7e7d88/,"혼자 사는 직장인, 난방비 폭탄 걱정될 때! 우리 집 겨울, 후회 없이 따뜻하고 저렴하게 나는 법",P2,비용: 단열 개선 용품: 문풍지， 뽁뽁이 등은 5천 원 ~ 2만 원 이내로 저렴하게 구매 가능합니다.,가격,2만 원,yes,NEEDS_EXTERNAL_VERIFICATION,"수치·가격 변동 여부 확인. 확인 불가 시 ""이용 전 최신 정보 확인 필요"" 안내 추가",공공기관·제조사·서비스 공식 페이지,,
374,2026-08-04-cost-auto-7e7d88,https://honsamnote.co.kr/blog/2026-08-04-cost-auto-7e7d88/,"혼자 사는 직장인, 난방비 폭탄 걱정될 때! 우리 집 겨울, 후회 없이 따뜻하고 저렴하게 나는 법",P2,전기장판/온수매트: 3만 원 ~ 15만 원(제품 품질 및 기능에 따라 상이).,가격,3만 원,yes,NEEDS_EXTERNAL_VERIFICATION,"수치·가격 변동 여부 확인. 확인 불가 시 ""이용 전 최신 정보 확인 필요"" 안내 추가",공공기관·제조사·서비스 공식 페이지,,
375,2026-08-04-cost-auto-7e7d88,https://honsamnote.co.kr/blog/2026-08-04-cost-auto-7e7d88/,"혼자 사는 직장인, 난방비 폭탄 걱정될 때! 우리 집 겨울, 후회 없이 따뜻하고 저렴하게 나는 법",P2,전기장판/온수매트: 3만 원 ~ 15만 원(제품 품질 및 기능에 따라 상이).,가격,15만 원,yes,NEEDS_EXTERNAL_VERIFICATION,"수치·가격 변동 여부 확인. 확인 불가 시 ""이용 전 최신 정보 확인 필요"" 안내 추가",공공기관·제조사·서비스 공식 페이지,,
376,2026-08-04-cost-auto-7e7d88,https://honsamnote.co.kr/blog/2026-08-04-cost-auto-7e7d88/,"혼자 사는 직장인, 난방비 폭탄 걱정될 때! 우리 집 겨울, 후회 없이 따뜻하고 저렴하게 나는 법",P2,전기 요금은 하루 8시간 사용 시 월 1만원 내외(누진세 영향 고려).,가격,1만원,yes,NEEDS_EXTERNAL_VERIFICATION,"수치·가격 변동 여부 확인. 확인 불가 시 ""이용 전 최신 정보 확인 필요"" 안내 추가",공공기관·제조사·서비스 공식 페이지,,
377,2026-08-04-cost-auto-7e7d88,https://honsamnote.co.kr/blog/2026-08-04-cost-auto-7e7d88/,"혼자 사는 직장인, 난방비 폭탄 걱정될 때! 우리 집 겨울, 후회 없이 따뜻하고 저렴하게 나는 법",P2,소형 전기히터/라디에이터: 5만 원 ~ 20만 원.,가격,5만 원,yes,NEEDS_EXTERNAL_VERIFICATION,"수치·가격 변동 여부 확인. 확인 불가 시 ""이용 전 최신 정보 확인 필요"" 안내 추가",공공기관·제조사·서비스 공식 페이지,,
