source_slug,source_title,target_slug,target_title,relevance_score,relation_type,reason
2026-08-01-food-auto-6b8a79,"1인 가구, 마트에서 '이거 살까 말까?' 망설일 때: 식재료 낭비 막는 현명한 구매 결정 가이드",2026-08-07-food-auto-5b5eb1,"혼자 사는 직장인, 마트/반찬가게 '조리된 반찬' 살까 말까 망설일 때: 집밥 만족도 높이는 현명한 선택 가이드",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-01-food-auto-7f290f,"퇴근 후 요리 시간 아끼는 1인 가구 직장인, 미니 다지기 vs. 칼질: 당신의 손목과 시간을 위한 현명한 선택",2026-08-03-food-auto-fb2380,"퇴근 후 요리 시간 아끼는 1인 가구, 손질 채소 vs. 통 채소: 당신의 식탁을 위한 현명한 선택",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-01-food-auto-7f290f,"퇴근 후 요리 시간 아끼는 1인 가구 직장인, 미니 다지기 vs. 칼질: 당신의 손목과 시간을 위한 현명한 선택",2026-08-06-food-auto-dea971,"혼자 사는 직장인, 신선 채소 한 팩 앞에서 망설일 때: 버리지 않고 끝까지 신선하게 즐기는 현실적인 구매부터 소비 전략",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-01-food-auto-8c9a71,"혼자 사는 직장인, 냉장고 속 식용유와 조미료, 버릴까 말까? 알뜰하게 다 쓰는 보관법",2026-08-07-food-auto-9b0d72,"혼자 사는 직장인, 좁은 주방에 꽉 찬 식료품 관리 어려울 때: 효율적인 '나만의 미니 팬트리' 만드는 현실적인 전략",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-01-food-auto-8c9a71,"혼자 사는 직장인, 냉장고 속 식용유와 조미료, 버릴까 말까? 알뜰하게 다 쓰는 보관법",2026-08-08-food-auto-cfd186,"혼자 사는 직장인, 매일 쓰는 식용유: 만능 콩기름 vs. 건강 올리브유, 당신의 요리 스타일과 지갑을 위한 현명한 선택",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-01-food-auto-976f1b,"1인 가구, 명절 선물 식재료 너무 많을 때? 버리지 않고 알뜰하게 소비하는 현명한 계획 세우기",2026-07-30-food-12,"혼자 사는 당신, 냉장고 속 남은 음식 버릴지 말지 망설일 때, 안전하고 맛있게 활용하는 법",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-01-food-auto-976f1b,"1인 가구, 명절 선물 식재료 너무 많을 때? 버리지 않고 알뜰하게 소비하는 현명한 계획 세우기",2026-07-30-food-16,"퇴근 후 요리하는 1인 가구, 냄새 없이 음식물 쓰레기 줄이는 현실적인 루틴",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-01-housing-auto-c039f6,전월세 계약 갱신 방법｜묵시적 갱신,2026-07-30-housing-42,"내 첫 원룸 계약, 퇴근 후 15분으로 손해 없이 똑똑하게 확인하는 법",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-01-housing-auto-c039f6,전월세 계약 갱신 방법｜묵시적 갱신,2026-08-05-housing-auto-f0090f,"혼자 사는 직장인, 다음 집 어디로 갈까? 퇴근 후 짬 내서 내게 맞는 전월세집 똑똑하게 찾는 순서",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-01-housing-auto-e6f8ea,"혼자 사는 직장인, 이사 갈 때 포장·반포장·용달 이사 중 뭘 고를까? 내 상황에 맞는 최적의 선택 가이드",2026-08-07-housing-auto-5dd703,"혼자 사는 직장인, 갑자기 이사 가야 하는데 다음 세입자 직접 구하라니? 계약 중도 해지 부담 줄이는 현실적인 방법",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-01-lifestyle-auto-19ac88,"혼자 사는 직장인, 주말만 되면 흐트러지는 생활 리듬, 무너지지 않고 재정비하는 현실 가이드",2026-07-30-lifestyle-59,"1인 가구 직장인, 퇴근 후나 주말에 혼자 있을 때 자꾸 무기력해진다면? 당신의 생활 리듬을 되찾는 현실적인 방법",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-01-lifestyle-auto-37c919,"1인 가구 직장인, 북적이던 집이 조용해질 때 찾아오는 허전함, 능숙하게 다루는 회복 루틴",2026-08-06-lifestyle-auto-dd68b0,"혼자 사는 직장인, 친구 커플/가족 모임 초대받았을 때 어색함 없이 즐기는 현실 가이드",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-01-lifestyle-auto-976633,"1인 가구 직장인, '혼자라서 시간 많지?' 오해에 지쳤다면? 퇴근 후 내 시간 지키는 현명한 거절법",2026-08-07-lifestyle-auto-6e452d,"혼자 사는 직장인, 낯선 이웃이 자꾸 말 걸고 다가올 때? 적정 거리 지키며 관계 최적화하는 실전 가이드",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-01-lifestyle-auto-ab470f,"혼자 사는 직장인, 새로운 인연 찾기가 막막하다면? 데이팅 앱 vs. 오프라인 모임, 나에게 맞는 선택 기준",2026-07-30-lifestyle-62,"퇴근 후 혼밥이 귀찮은 1인 가구, 매일 끼니 거르지 않고 건강 챙기는 현실적인 식사 루틴",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-01-lifestyle-auto-ab470f,"혼자 사는 직장인, 새로운 인연 찾기가 막막하다면? 데이팅 앱 vs. 오프라인 모임, 나에게 맞는 선택 기준",2026-08-01-lifestyle-auto-b13421,"혼자 사는 직장인, 퇴근 후 나만의 커뮤니티 찾고 든든한 관계 맺는 현실 가이드",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-01-lifestyle-auto-b13421,"혼자 사는 직장인, 퇴근 후 나만의 커뮤니티 찾고 든든한 관계 맺는 현실 가이드",2026-08-01-lifestyle-auto-ab470f,"혼자 사는 직장인, 새로운 인연 찾기가 막막하다면? 데이팅 앱 vs. 오프라인 모임, 나에게 맞는 선택 기준",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-01-lifestyle-auto-b13421,"혼자 사는 직장인, 퇴근 후 나만의 커뮤니티 찾고 든든한 관계 맺는 현실 가이드",2026-08-07-lifestyle-auto-6e452d,"혼자 사는 직장인, 낯선 이웃이 자꾸 말 걸고 다가올 때? 적정 거리 지키며 관계 최적화하는 실전 가이드",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-01-products-78,"퇴근 후 갓 지은 밥 한 그릇, 1인 가구에게 딱 맞는 밥솥 용량 효율적으로 고르는 법",2026-07-30-products-51,"꿉꿉한 빨래, 좁은 방에 널지 마세요! 1인 가구 직장인을 위한 미니 건조기, 실패 없이 선택하는 법",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-01-products-78,"퇴근 후 갓 지은 밥 한 그릇, 1인 가구에게 딱 맞는 밥솥 용량 효율적으로 고르는 법",2026-07-31-products-76,"자취생, 퇴근 후 음식물쓰레기 악취 탈출? 우리집에 딱 맞는 처리기 고르는 법",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-01-products-auto-153ac4,"혼자 사는 직장인, 환기 어려운 집에 꿉꿉한 냄새가 밴다면? 1인 가구 공기 케어, 공기청정기 vs 제습기 현명하게 고르는 법",2026-08-12-products-auto-6c6a4a,"혼자 사는 직장인, 퇴근 후 어두운 집, 굳이 불 켜러 가기 귀찮다면? 1인 가구 스마트 전구, 과연 나에게 필요한 최적의 선택일까?",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-01-products-auto-fee2c4,1인 가구 공기청정기 기준｜원룸 공기정화,2026-07-31-products-77,퇴근 후 로봇청소기만 돌렸는데도 먼지가 쌓인다고요? 혼자 사는 당신의 바닥 청소가 실패하는 진짜 이유,3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-01-products-auto-ff2c16,1인 가구 정수기 기준｜정수기 렌탈,2026-07-30-products-51,"꿉꿉한 빨래, 좁은 방에 널지 마세요! 1인 가구 직장인을 위한 미니 건조기, 실패 없이 선택하는 법",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-01-safety-auto-0466e2,"혼자 사는 당신, 집에서 갑자기 쓰러지거나 움직일 수 없을 때? 스마트 응급 호출 시스템, 나에게 정말 필요할까?",2026-08-07-safety-auto-7d0e1d,"혼자 사는 당신, 쓰러지거나 의식 없을 때: 스마트 비상 연락 시스템 vs. 비상 키 공유, 어떤 대비책이 나에게 맞을까?",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-01-safety-auto-1a5c71,"혼자 사는 당신, 늦은 밤 현관문 비밀번호를 잊었거나 열쇠를 잃어버렸을 때 대처법",2026-08-09-safety-auto-eb5e4c,"혼자 사는 당신, 퇴근 후 현관문이 잠겨 집 못 들어갈 때: 당황하지 않고 안전하게 집으로 돌아가는 현실적인 방법",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-01-safety-auto-4f0708,"혼자 사는 당신, 늦은 밤 갑자기 정전될 때? 당황하지 않고 안전하게 대처하는 현실적인 방법",2026-08-03-safety-auto-75476d,1인 가구 지진 방법｜지진 대피 요령,3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-01-safety-auto-835af8,"혼자 사는 당신, 보일러나 난방기 사용 중 갑자기 어지럽고 메스꺼울 때? 침묵의 살인자 일산화탄소 대처법",2026-08-01-safety-auto-909169,"혼자 사는 당신, 퇴근 후 문이 잠겼을 때? 열쇠 분실 대비, 현명한 선택 가이드",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-01-safety-auto-835af8,"혼자 사는 당신, 보일러나 난방기 사용 중 갑자기 어지럽고 메스꺼울 때? 침묵의 살인자 일산화탄소 대처법",2026-08-07-safety-auto-a9b07e,"혼자 사는 당신, 우리 집 말고 다른 곳에서 건물 전체 화재 경보기가 울릴 때: 당황하지 않고 안전하게 상황을 판단하고 대피하는 현실적인 방법",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-01-safety-auto-c574d6,"혼자 사는 당신, 외부 침입 대비할 때? 스마트 도어벨 vs. 가정용 CCTV, 나에게 맞는 현관 보안은?",2026-08-04-safety-auto-3547d2,"혼자 사는 당신, 집에 불이 났을 때? 일반 vs. 스마트 화재경보기, 나에게 맞는 선택은?",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-01-storage-auto-316ab0,"좁은 원룸, 물건은 많은데 더 답답해 보이긴 싫다면? 오픈형 vs 문 있는 수납장, 현명하게 고르는 기준",2026-08-10-storage-auto-0a8470,"1인 가구 직장인, 좁은 집에 엉킨 충전 케이블·이어폰 때문에 스트레스라면? 깔끔하게 정리하고 바로 찾아 쓰는 현실 수납법",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-01-storage-auto-39ae63,"좁은 원룸 1인 가구, 커다란 청소 도구와 공구, 어디에 두어야 할지 막막하다면? 깔끔하게 숨기고 효율적으로 쓰는 현실 수납법",2026-08-09-storage-auto-897697,"1인 가구 직장인, 갑자기 필요한 '공구' 때문에 좁은 집 서랍 뒤지다 지친다면? 필수 공구 깔끔하게 수납하고 바로 찾는 현실 가이드",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-01-storage-auto-c54f86,1인 가구 액세서리 수납 비교｜원룸 가방 정리,2026-08-12-storage-auto-1aceff,"1인 가구 직장인, 좁은 옷장 속 '애매한 부피의 가방과 모자' 때문에 정리하기 어렵다면? '전용 수납걸이/랙 vs 다용도 수납함/선반', 현명하게 고르는 법 비교",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-01-storage-auto-c94563,"퇴근 후 1인 가구, 현관문 열자마자 어지럽다면? 1평 현관, '비우는 공간'으로 만드는 현실 수납법",2026-08-06-storage-auto-c25261,1인 가구 서랍 정리 비교｜서랍 칸막이,3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-03-cleaning-auto-fd154a,"혼자 사는 당신, 퇴근 후 전자레인지 속 찌든 때? 냄새와 얼룩, 10분 만에 새것처럼 되돌리는 초간단 청소법",2026-08-01-cleaning-auto-dd0fd9,"혼자 사는 당신, 약해진 수압과 거뭇한 샤워기 헤드? 15분 만에 새것처럼 되돌리는 초간단 청소법",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-03-cleaning-auto-fd154a,"혼자 사는 당신, 퇴근 후 전자레인지 속 찌든 때? 냄새와 얼룩, 10분 만에 새것처럼 되돌리는 초간단 청소법",2026-08-06-cleaning-auto-eb5789,"혼자 사는 당신, 매일 쓰는 세탁기, 속까지 깨끗하게 관리하고 있나요? 세탁 효율 높이고 고장 막는 구석구석 청소 가이드",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-03-food-auto-b8f8a0,"1인 가구 직장인, 신선한 고기·생선 한 팩이 부담될 때? 버리지 않고 맛있게 즐기는 구매부터 소분, 냉동 보관까지의 현실적인 루틴",2026-08-06-food-auto-75ad3e,"혼자 사는 직장인, 냉동실에 뭐가 있는지 맨날 까먹을 때? 식재료 낭비 막는 효율적인 정리와 관리법",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
