post_id,url,category,title,phrase_found,total_occurrences,sentence_context,decision,keep_reason,soften_suggestion,checked_date
2026-08-07-housing-auto-5dd703,https://honsamnote.co.kr/blog/2026-08-07-housing-auto-5dd703/,housing,"혼자 사는 직장인, 갑자기 이사 가야 하는데 다음 세입자 직접 구하라니? 계약 중도 해지 부담 줄이는 현실적인 방법",반드시,2,"*   **안전 문제:** 낯선 사람에게 집을 보여줄 때는 반드시 안전에 유의하고, 귀중품 관리에 신경 써야 합니다.",REVIEW,,,2026-08-18
2026-08-07-safety-auto-0d1c1b,https://honsamnote.co.kr/blog/2026-08-07-safety-auto-0d1c1b/,safety,인터넷 공유기 해킹 방법｜라우터 보안,반드시,1,"반드시 위 해결 순서를 따른 후, 마지막 수단으로 고려하세요.",REVIEW,,,2026-08-18
2026-08-07-safety-auto-0d1c1b,https://honsamnote.co.kr/blog/2026-08-07-safety-auto-0d1c1b/,safety,인터넷 공유기 해킹 방법｜라우터 보안,절대,1,"*   **비밀번호 관리:** 새로 설정한 강력한 비밀번호들은 안전한 곳에 따로 기록해두고, 다른 사람에게 절대 노출되지 않도록 주의해야 합니다.",REVIEW,,,2026-08-18
2026-08-07-safety-auto-22735c,https://honsamnote.co.kr/blog/2026-08-07-safety-auto-22735c/,safety,"혼자 사는 당신, 한밤중 반려동물 응급 상황 발생 시? 24시 동물병원 vs. 방문 진료 앱, 어떤 선택이 더 빠르고 안전할까?",반드시,2,"*   **과장된 정보 주의:** 인터넷 커뮤니티나 블로그의 정보는 참고만 하고, 반드시 전문가인 수의사의 진단을 따르세요.",REVIEW,,,2026-08-18
2026-08-08-cost-auto-123a00,https://honsamnote.co.kr/blog/2026-08-08-cost-auto-123a00/,cost,"혼자 사는 직장인, 매달 새는 통신비 아까울 때! 메이저 vs 알뜰폰, 내게 맞는 후회 없는 선택 가이드",반드시,2,"*   **소액 결제/콘텐츠 이용**: 일부 알뜰폰 통신사는 소액 결제나 구글/애플 앱스토어 결제가 제한될 수 있으니, 평소 자주 이용한다면 가입 전 반드시 확인하세요.",REVIEW,,,2026-08-18
2026-08-08-cost-auto-c1b0b5,https://honsamnote.co.kr/blog/2026-08-08-cost-auto-c1b0b5/,cost,"혼자 사는 직장인, 가끔 차 필요할 때마다 택시비 부담되고 대중교통 불편하다면? 카셰어링 vs 중고차 vs 렌터카, 내게 맞는 최적의 이동 수단 찾는 법",반드시,2,차량 구매 전 반드시 전문가와 동행하여 꼼꼼히 점검해야 합니다.,REVIEW,,,2026-08-18
2026-08-08-housing-auto-4e32dc,https://honsamnote.co.kr/blog/2026-08-08-housing-auto-4e32dc/,housing,"혼자 사는 직장인, 새집 입주 후 예상 못한 숨은 하자 발견! 내 권리 지키며 계약 조정하는 현실 가이드",반드시,2,"*   **협의 내용 서면화:** 어떤 방식으로 문제가 해결될지, 누가 비용을 부담할지, 언제까지 조치를 취할지 등 모든 협의 내용을 반드시 서면(문자, 이메일 등)으로 남겨두세요.",REVIEW,,,2026-08-18
2026-08-08-safety-auto-55b509,https://honsamnote.co.kr/blog/2026-08-08-safety-auto-55b509/,safety,"혼자 사는 당신, 작은 부상에도 덜컥 겁나는 순간: DIY 구급상자 vs. 시판 기성품, 나에게 맞는 선택은?",반드시,2,"**Step 2: 필수 품목 리스트업**
*   **공통 필수품 (DIY든 시판이든 반드시 확인):**
    *   **상처 소독 및 처치:** 소독약(과산화수소, 포비돈 등), 알코올 솜, 멸균 거즈, 밴드(다양한 크기), 면봉, 일회용 장갑.",REVIEW,,,2026-08-18
2026-08-08-safety-auto-71a5f3,https://honsamnote.co.kr/blog/2026-08-08-safety-auto-71a5f3/,safety,"혼자 사는 당신, 빈집털이 걱정될 때? DIY 스마트 보안 시스템 vs. 전문 경비 서비스, 나에게 맞는 선택은?",반드시,1,*   **약정 기간 및 해지 위약금:** 중간에 서비스를 해지할 경우 발생하는 위약금 규정을 반드시 확인하세요.,REVIEW,,,2026-08-18
2026-08-08-safety-auto-71a5f3,https://honsamnote.co.kr/blog/2026-08-08-safety-auto-71a5f3/,safety,"혼자 사는 당신, 빈집털이 걱정될 때? DIY 스마트 보안 시스템 vs. 전문 경비 서비스, 나에게 맞는 선택은?",무조건,1,"*   **정보 확인 없이 무조건 저렴한 것만 선택하는 것:** 전문 경비 서비스의 경우, 최저가만 쫓다가 서비스 품질이 현저히 떨어지거나 불리한 약정 조건에 묶일 수 있습니다.",REVIEW,,,2026-08-18
2026-08-08-safety-auto-9834c4,https://honsamnote.co.kr/blog/2026-08-08-safety-auto-9834c4/,safety,"혼자 사는 당신, 냉장고 속 식재료 유통기한 때문에 고민될 때: 식중독 걱정 없이 안전하게 관리하고 섭취하는 현실적인 방법",반드시,1,"*   **기본 위생 철저:** 식재료를 만지기 전후, 조리 전후에는 반드시 비누로 손을 깨끗이 씻는 습관을 들여야 합니다.",REVIEW,,,2026-08-18
2026-08-08-safety-auto-9834c4,https://honsamnote.co.kr/blog/2026-08-08-safety-auto-9834c4/,safety,"혼자 사는 당신, 냉장고 속 식재료 유통기한 때문에 고민될 때: 식중독 걱정 없이 안전하게 관리하고 섭취하는 현실적인 방법",무조건,1,"2단계: '선입선출' 원칙 적용 및 라벨링 습관화
새로운 식재료를 사 오면 무조건 안쪽으로 밀어 넣는 습관은 버려야 합니다.",REVIEW,,,2026-08-18
2026-08-08-safety-auto-9834c4,https://honsamnote.co.kr/blog/2026-08-08-safety-auto-9834c4/,safety,"혼자 사는 당신, 냉장고 속 식재료 유통기한 때문에 고민될 때: 식중독 걱정 없이 안전하게 관리하고 섭취하는 현실적인 방법",완전히,1,"*   **조리된 반찬:** 완전히 식힌 후 밀폐용기에 담아 냉장 보관하며, 2~3일 내에 섭취합니다.",REVIEW,,,2026-08-18
2026-08-10-safety-auto-e68c91,https://honsamnote.co.kr/blog/2026-08-10-safety-auto-e68c91/,safety,바퀴벌레 방법｜바퀴벌레 퇴치,반드시,1,사용 설명서를 반드시 따르세요.,REVIEW,,,2026-08-18
2026-08-10-safety-auto-e68c91,https://honsamnote.co.kr/blog/2026-08-10-safety-auto-e68c91/,safety,바퀴벌레 방법｜바퀴벌레 퇴치,완전박멸,1,"*   **자가 방역:** 독먹이 효과는 1~2주 후부터 나타나며, 완전 박멸까지는 한 달 이상 꾸준한 관리가 필요할 수 있습니다.",REVIEW,,,2026-08-18
2026-08-13-housing-auto-0fa740,https://honsamnote.co.kr/blog/2026-08-13-housing-auto-0fa740/,housing,"혼자 사는 직장인, 보증금 떼일까 불안하다면? 전월세 보증보험 vs 셀프 대비, 내 돈 지키는 현명한 선택 가이드",반드시,2,"*   **집주인의 재정 상태나 신뢰도를 알기 어려운 경우:** 개인적인 정보 파악이 어렵거나, 빚이 많은 집주인이라면 반드시 가입을 추천합니다.",REVIEW,,,2026-08-18
